batchId,startFecha,startHora,startFechaHoraISO,endFecha,endHora,endFechaHoraISO,pn,piezasTotales,startAccum,endAccum,stations_json
D01082026S1C1,1/8/2026,07:00:00,2026-01-08T07:00:00,1/8/2026,15:00:00,2026-01-08T15:00:00,"WG REA FORD CA029",1324,3,1325,"[{""station"":""620"",""ok"":1325,""nok"":0},{""station"":""730"",""ok"":1327,""nok"":0},{""station"":""731"",""ok"":1325,""nok"":1},{""station"":""750"",""ok"":1325,""nok"":0},{""station"":""810"",""ok"":1326,""nok"":0},{""station"":""915"",""ok"":1334,""nok"":0},{""station"":""940"",""ok"":1329,""nok"":4},{""station"":""960"",""ok"":1325,""nok"":2},{""station"":""CHW"",""ok"":1330,""nok"":31},{""station"":""CCC"",""ok"":1327,""nok"":2},{""station"":""MAT"",""ok"":1329,""nok"":2},{""station"":""EOL"",""ok"":1324,""nok"":5}]"
D01082026S2C1,1/8/2026,15:00:00,2026-01-08T15:00:00,1/8/2026,22:30:00,2026-01-08T22:30:00,"WG REA FORD CA029",1318,1328,1312,"[{""station"":""620"",""ok"":1333,""nok"":0},{""station"":""730"",""ok"":1334,""nok"":0},{""station"":""731"",""ok"":1333,""nok"":0},{""station"":""750"",""ok"":1335,""nok"":0},{""station"":""810"",""ok"":1335,""nok"":0},{""station"":""915"",""ok"":1326,""nok"":0},{""station"":""940"",""ok"":1324,""nok"":2},{""station"":""960"",""ok"":1318,""nok"":0},{""station"":""CHW"",""ok"":1334,""nok"":9},{""station"":""CCC"",""ok"":1332,""nok"":3},{""station"":""MAT"",""ok"":1336,""nok"":1},{""station"":""EOL"",""ok"":1318,""nok"":1}]"
D01082026S3C1,1/8/2026,22:30:00,2026-01-08T22:30:00,1/9/2026,07:00:00,2026-01-09T07:00:00,"WG REA FORD CA029",1345,1315,1339,"[{""station"":""620"",""ok"":1348,""nok"":0},{""station"":""730"",""ok"":1348,""nok"":0},{""station"":""731"",""ok"":1345,""nok"":0},{""station"":""750"",""ok"":1345,""nok"":0},{""station"":""810"",""ok"":1346,""nok"":0},{""station"":""915"",""ok"":1358,""nok"":0},{""station"":""940"",""ok"":1356,""nok"":3},{""station"":""960"",""ok"":1348,""nok"":1},{""station"":""CHW"",""ok"":1346,""nok"":21},{""station"":""CCC"",""ok"":1346,""nok"":0},{""station"":""MAT"",""ok"":1352,""nok"":5},{""station"":""EOL"",""ok"":1345,""nok"":5}]"
D01092026S1C1,1/9/2026,07:00:00,2026-01-09T07:00:00,1/9/2026,7:33:49 AM,2026-01-09T7:33:49 AM,"WG REA FORD CA029",31,1,0,"[{""station"":""620"",""ok"":12,""nok"":0},{""station"":""730"",""ok"":13,""nok"":0},{""station"":""731"",""ok"":13,""nok"":0},{""station"":""750"",""ok"":13,""nok"":0},{""station"":""810"",""ok"":14,""nok"":0},{""station"":""915"",""ok"":19,""nok"":0},{""station"":""940"",""ok"":25,""nok"":0},{""station"":""960"",""ok"":25,""nok"":0},{""station"":""CHW"",""ok"":11,""nok"":1},{""station"":""CCC"",""ok"":11,""nok"":0},{""station"":""MAT"",""ok"":13,""nok"":0},{""station"":""EOL"",""ok"":31,""nok"":0}]"
D01092026S1C2,1/9/2026,7:34:49 AM,2026-01-09T7:34:49 AM,1/9/2026,8:39:49 AM,2026-01-09T8:39:49 AM,"WG REA FORD CA029 REWORK NO BRANSON",128,0,119,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":137,""nok"":16},{""station"":""960"",""ok"":131,""nok"":1},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":128,""nok"":0}]"
D01092026S1C3,1/9/2026,8:40:49 AM,2026-01-09T8:40:49 AM,1/9/2026,9:20:49 AM,2026-01-09T9:20:49 AM,"WG REA FORD CA029 REWORK EOL",79,119,79,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":79,""nok"":5}]"
D01092026S1C4,1/9/2026,9:21:49 AM,2026-01-09T9:21:49 AM,1/9/2026,15:00:00,2026-01-09T15:00:00,"WG REA FORD CA029",675,0,675,"[{""station"":""620"",""ok"":692,""nok"":0},{""station"":""730"",""ok"":694,""nok"":0},{""station"":""731"",""ok"":693,""nok"":0},{""station"":""750"",""ok"":694,""nok"":0},{""station"":""810"",""ok"":688,""nok"":0},{""station"":""915"",""ok"":688,""nok"":0},{""station"":""940"",""ok"":684,""nok"":2},{""station"":""960"",""ok"":682,""nok"":0},{""station"":""CHW"",""ok"":696,""nok"":38},{""station"":""CCC"",""ok"":694,""nok"":1},{""station"":""MAT"",""ok"":694,""nok"":0},{""station"":""EOL"",""ok"":675,""nok"":1}]"
D01092026S2C1,1/9/2026,15:00:00,2026-01-09T15:00:00,1/9/2026,22:30:00,2026-01-09T22:30:00,"WG REA FORD CA029",1059,675,1059,"[{""station"":""620"",""ok"":1097,""nok"":0},{""station"":""730"",""ok"":1094,""nok"":0},{""station"":""731"",""ok"":1093,""nok"":0},{""station"":""750"",""ok"":1092,""nok"":0},{""station"":""810"",""ok"":1099,""nok"":0},{""station"":""915"",""ok"":1083,""nok"":0},{""station"":""940"",""ok"":1067,""nok"":11},{""station"":""960"",""ok"":1062,""nok"":0},{""station"":""CHW"",""ok"":1104,""nok"":48},{""station"":""CCC"",""ok"":1099,""nok"":5},{""station"":""MAT"",""ok"":1094,""nok"":3},{""station"":""EOL"",""ok"":1059,""nok"":3}]"
D01092026S3C1,1/9/2026,22:30:00,2026-01-09T22:30:00,1/10/2026,07:00:00,2026-01-10T07:00:00,"WG REA FORD CA029",1383,1062,7,"[{""station"":""620"",""ok"":1415,""nok"":0},{""station"":""730"",""ok"":1418,""nok"":0},{""station"":""731"",""ok"":1418,""nok"":0},{""station"":""750"",""ok"":1416,""nok"":0},{""station"":""810"",""ok"":1411,""nok"":6},{""station"":""915"",""ok"":1413,""nok"":0},{""station"":""940"",""ok"":1392,""nok"":13},{""station"":""960"",""ok"":1385,""nok"":0},{""station"":""CHW"",""ok"":1408,""nok"":44},{""station"":""CCC"",""ok"":1413,""nok"":0},{""station"":""MAT"",""ok"":1411,""nok"":0},{""station"":""EOL"",""ok"":1383,""nok"":3}]"
D01102026S1C1,1/10/2026,07:00:00,2026-01-10T07:00:00,1/10/2026,15:00:00,2026-01-10T15:00:00,"WG REA FORD CA029",1390,7,1397,"[{""station"":""620"",""ok"":1414,""nok"":0},{""station"":""730"",""ok"":1417,""nok"":0},{""station"":""731"",""ok"":1416,""nok"":0},{""station"":""750"",""ok"":1416,""nok"":0},{""station"":""810"",""ok"":1416,""nok"":0},{""station"":""915"",""ok"":1414,""nok"":0},{""station"":""940"",""ok"":1395,""nok"":18},{""station"":""960"",""ok"":1393,""nok"":2},{""station"":""CHW"",""ok"":1414,""nok"":8},{""station"":""CCC"",""ok"":1415,""nok"":0},{""station"":""MAT"",""ok"":1417,""nok"":0},{""station"":""EOL"",""ok"":1390,""nok"":0}]"
D01102026S2C1,1/10/2026,15:00:00,2026-01-10T15:00:00,1/10/2026,22:30:00,2026-01-10T22:30:00,"WG REA FORD CA029",522,1397,522,"[{""station"":""620"",""ok"":535,""nok"":0},{""station"":""730"",""ok"":533,""nok"":0},{""station"":""731"",""ok"":534,""nok"":0},{""station"":""750"",""ok"":533,""nok"":0},{""station"":""810"",""ok"":534,""nok"":0},{""station"":""915"",""ok"":534,""nok"":0},{""station"":""940"",""ok"":526,""nok"":10},{""station"":""960"",""ok"":521,""nok"":3},{""station"":""CHW"",""ok"":541,""nok"":6},{""station"":""CCC"",""ok"":535,""nok"":4},{""station"":""MAT"",""ok"":551,""nok"":13},{""station"":""EOL"",""ok"":522,""nok"":1}]"
D01102026S3C1,1/10/2026,22:30:00,2026-01-10T22:30:00,1/11/2026,07:00:00,2026-01-11T07:00:00,"WG REA FORD CA029",0,522,522,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01112026S1C1,1/11/2026,07:00:00,2026-01-11T07:00:00,1/11/2026,15:00:00,2026-01-11T15:00:00,"WG REA FORD CA029",948,522,948,"[{""station"":""620"",""ok"":959,""nok"":0},{""station"":""730"",""ok"":958,""nok"":0},{""station"":""731"",""ok"":958,""nok"":0},{""station"":""750"",""ok"":958,""nok"":0},{""station"":""810"",""ok"":959,""nok"":0},{""station"":""915"",""ok"":963,""nok"":0},{""station"":""940"",""ok"":954,""nok"":9},{""station"":""960"",""ok"":948,""nok"":0},{""station"":""CHW"",""ok"":961,""nok"":10},{""station"":""CCC"",""ok"":961,""nok"":0},{""station"":""MAT"",""ok"":962,""nok"":2},{""station"":""EOL"",""ok"":948,""nok"":0}]"
D01112026S2C1,1/11/2026,15:00:00,2026-01-11T15:00:00,1/11/2026,22:30:00,2026-01-11T22:30:00,"WG REA FORD CA029",1194,951,1190,"[{""station"":""620"",""ok"":1233,""nok"":0},{""station"":""730"",""ok"":1235,""nok"":0},{""station"":""731"",""ok"":1234,""nok"":0},{""station"":""750"",""ok"":1234,""nok"":0},{""station"":""810"",""ok"":1236,""nok"":0},{""station"":""915"",""ok"":1235,""nok"":0},{""station"":""940"",""ok"":1218,""nok"":14},{""station"":""960"",""ok"":1194,""nok"":8},{""station"":""CHW"",""ok"":1230,""nok"":32},{""station"":""CCC"",""ok"":1231,""nok"":0},{""station"":""MAT"",""ok"":1235,""nok"":0},{""station"":""EOL"",""ok"":1194,""nok"":0}]"
D01112026S3C1,1/11/2026,22:30:00,2026-01-11T22:30:00,1/12/2026,07:00:00,2026-01-12T07:00:00,"WG REA FORD CA029",15,1190,1205,"[{""station"":""620"",""ok"":22,""nok"":0},{""station"":""730"",""ok"":22,""nok"":0},{""station"":""731"",""ok"":22,""nok"":0},{""station"":""750"",""ok"":22,""nok"":0},{""station"":""810"",""ok"":20,""nok"":0},{""station"":""915"",""ok"":18,""nok"":0},{""station"":""940"",""ok"":18,""nok"":0},{""station"":""960"",""ok"":15,""nok"":0},{""station"":""CHW"",""ok"":24,""nok"":1},{""station"":""CCC"",""ok"":22,""nok"":1},{""station"":""MAT"",""ok"":22,""nok"":1},{""station"":""EOL"",""ok"":15,""nok"":0}]"
D01122026S1C1,1/12/2026,07:00:00,2026-01-12T07:00:00,1/12/2026,15:00:00,2026-01-12T15:00:00,"WG REA FORD CA029",920,1205,867,"[{""station"":""620"",""ok"":924,""nok"":0},{""station"":""730"",""ok"":922,""nok"":0},{""station"":""731"",""ok"":921,""nok"":0},{""station"":""750"",""ok"":923,""nok"":0},{""station"":""810"",""ok"":925,""nok"":0},{""station"":""915"",""ok"":943,""nok"":0},{""station"":""940"",""ok"":925,""nok"":23},{""station"":""960"",""ok"":920,""nok"":2},{""station"":""CHW"",""ok"":926,""nok"":24},{""station"":""CCC"",""ok"":925,""nok"":2},{""station"":""MAT"",""ok"":923,""nok"":1},{""station"":""EOL"",""ok"":920,""nok"":0}]"
D01122026S2C1,1/12/2026,15:00:00,2026-01-12T15:00:00,1/12/2026,22:30:00,2026-01-12T22:30:00,"WG REA FORD CA029",811,867,811,"[{""station"":""620"",""ok"":844,""nok"":0},{""station"":""730"",""ok"":846,""nok"":0},{""station"":""731"",""ok"":845,""nok"":0},{""station"":""750"",""ok"":845,""nok"":0},{""station"":""810"",""ok"":847,""nok"":3},{""station"":""915"",""ok"":828,""nok"":0},{""station"":""940"",""ok"":813,""nok"":9},{""station"":""960"",""ok"":811,""nok"":1},{""station"":""CHW"",""ok"":848,""nok"":10},{""station"":""CCC"",""ok"":846,""nok"":2},{""station"":""MAT"",""ok"":852,""nok"":2},{""station"":""EOL"",""ok"":811,""nok"":1}]"
D01122026S3C1,1/12/2026,22:30:00,2026-01-12T22:30:00,1/13/2026,07:00:00,2026-01-13T07:00:00,"WG REA FORD CA029",1362,814,1359,"[{""station"":""620"",""ok"":1381,""nok"":0},{""station"":""730"",""ok"":1381,""nok"":0},{""station"":""731"",""ok"":1382,""nok"":0},{""station"":""750"",""ok"":1375,""nok"":0},{""station"":""810"",""ok"":1368,""nok"":4},{""station"":""915"",""ok"":1380,""nok"":0},{""station"":""940"",""ok"":1370,""nok"":8},{""station"":""960"",""ok"":1363,""nok"":2},{""station"":""CHW"",""ok"":1381,""nok"":5},{""station"":""CCC"",""ok"":1381,""nok"":0},{""station"":""MAT"",""ok"":1385,""nok"":4},{""station"":""EOL"",""ok"":1362,""nok"":0}]"
D01132026S1C1,1/13/2026,07:00:00,2026-01-13T07:00:00,1/13/2026,15:00:00,2026-01-13T15:00:00,"WG REA FORD CA029",1274,1362,1264,"[{""station"":""620"",""ok"":1283,""nok"":0},{""station"":""730"",""ok"":1293,""nok"":0},{""station"":""731"",""ok"":1283,""nok"":0},{""station"":""750"",""ok"":1289,""nok"":0},{""station"":""810"",""ok"":1298,""nok"":0},{""station"":""915"",""ok"":1300,""nok"":0},{""station"":""940"",""ok"":1288,""nok"":11},{""station"":""960"",""ok"":1277,""nok"":6},{""station"":""CHW"",""ok"":1285,""nok"":3},{""station"":""CCC"",""ok"":1283,""nok"":2},{""station"":""MAT"",""ok"":1291,""nok"":0},{""station"":""EOL"",""ok"":1274,""nok"":2}]"
D01132026S2C1,1/13/2026,15:00:00,2026-01-13T15:00:00,1/13/2026,22:30:00,2026-01-13T22:30:00,"WG REA FORD CA029",1175,0,1175,"[{""station"":""620"",""ok"":1208,""nok"":0},{""station"":""730"",""ok"":1211,""nok"":0},{""station"":""731"",""ok"":1201,""nok"":0},{""station"":""750"",""ok"":1209,""nok"":0},{""station"":""810"",""ok"":1209,""nok"":1},{""station"":""915"",""ok"":1195,""nok"":0},{""station"":""940"",""ok"":1180,""nok"":14},{""station"":""960"",""ok"":1175,""nok"":1},{""station"":""CHW"",""ok"":1212,""nok"":1},{""station"":""CCC"",""ok"":1208,""nok"":4},{""station"":""MAT"",""ok"":1214,""nok"":3},{""station"":""EOL"",""ok"":1175,""nok"":1}]"
D01132026S3C1,1/13/2026,22:30:00,2026-01-13T22:30:00,1/14/2026,07:00:00,2026-01-14T07:00:00,"WG REA FORD CA029",1211,1178,1149,"[{""station"":""620"",""ok"":1239,""nok"":0},{""station"":""730"",""ok"":1242,""nok"":0},{""station"":""731"",""ok"":1242,""nok"":0},{""station"":""750"",""ok"":1242,""nok"":0},{""station"":""810"",""ok"":1237,""nok"":0},{""station"":""915"",""ok"":1238,""nok"":0},{""station"":""940"",""ok"":1221,""nok"":17},{""station"":""960"",""ok"":1212,""nok"":1},{""station"":""CHW"",""ok"":1241,""nok"":3},{""station"":""CCC"",""ok"":1240,""nok"":1},{""station"":""MAT"",""ok"":1242,""nok"":0},{""station"":""EOL"",""ok"":1211,""nok"":25}]"
D01142026S1C1,1/14/2026,07:00:00,2026-01-14T07:00:00,1/14/2026,7:40:00 AM,2026-01-14T7:40:00 AM,"WG REA FORD CA029",32,1149,0,"[{""station"":""620"",""ok"":14,""nok"":0},{""station"":""730"",""ok"":11,""nok"":0},{""station"":""731"",""ok"":10,""nok"":0},{""station"":""750"",""ok"":3,""nok"":0},{""station"":""810"",""ok"":2,""nok"":0},{""station"":""915"",""ok"":18,""nok"":0},{""station"":""940"",""ok"":24,""nok"":0},{""station"":""960"",""ok"":25,""nok"":0},{""station"":""CHW"",""ok"":16,""nok"":0},{""station"":""CCC"",""ok"":16,""nok"":0},{""station"":""MAT"",""ok"":12,""nok"":0},{""station"":""EOL"",""ok"":32,""nok"":1}]"
