batchId,startFecha,startHora,startFechaHoraISO,endFecha,endHora,endFechaHoraISO,pn,piezasTotales,startAccum,endAccum,stations_json
D10102025S2C1,10/10/2025,15:00:00,2025-10-10T15:00:00,10/10/2025,22:30:00,2025-10-10T22:30:00,"WG REA FORD CA029",1067,555,1055,"[{""station"":""620"",""ok"":1093,""nok"":3},{""station"":""730"",""ok"":1096,""nok"":0},{""station"":""731"",""ok"":1094,""nok"":2},{""station"":""750"",""ok"":1093,""nok"":0},{""station"":""810"",""ok"":1094,""nok"":0},{""station"":""915"",""ok"":1092,""nok"":0},{""station"":""940"",""ok"":1082,""nok"":5},{""station"":""960"",""ok"":1081,""nok"":0},{""station"":""CHW"",""ok"":1093,""nok"":4},{""station"":""CCC"",""ok"":1093,""nok"":0},{""station"":""MAT"",""ok"":1094,""nok"":0},{""station"":""EOL"",""ok"":1067,""nok"":14}]"
D10102025S3C1,10/10/2025,22:30:00,2025-10-10T22:30:00,10/11/2025,07:00:00,2025-10-11T07:00:00,"WG REA FORD CA029",1047,1058,1042,"[{""station"":""620"",""ok"":1064,""nok"":6},{""station"":""730"",""ok"":1064,""nok"":0},{""station"":""731"",""ok"":1063,""nok"":0},{""station"":""750"",""ok"":1064,""nok"":0},{""station"":""810"",""ok"":1063,""nok"":0},{""station"":""915"",""ok"":1066,""nok"":0},{""station"":""940"",""ok"":1062,""nok"":4},{""station"":""960"",""ok"":1060,""nok"":0},{""station"":""CHW"",""ok"":1071,""nok"":1},{""station"":""CCC"",""ok"":1070,""nok"":0},{""station"":""MAT"",""ok"":1063,""nok"":0},{""station"":""EOL"",""ok"":1047,""nok"":12}]"
D10112025S1C1,10/11/2025,07:00:00,2025-10-11T07:00:00,10/11/2025,15:00:00,2025-10-11T15:00:00,"WG REA FORD CA029",983,1045,981,"[{""station"":""620"",""ok"":1005,""nok"":0},{""station"":""730"",""ok"":1006,""nok"":0},{""station"":""731"",""ok"":1006,""nok"":0},{""station"":""750"",""ok"":1006,""nok"":0},{""station"":""810"",""ok"":1004,""nok"":0},{""station"":""915"",""ok"":1006,""nok"":0},{""station"":""940"",""ok"":993,""nok"":12},{""station"":""960"",""ok"":989,""nok"":0},{""station"":""CHW"",""ok"":1006,""nok"":14},{""station"":""CCC"",""ok"":1004,""nok"":2},{""station"":""MAT"",""ok"":1004,""nok"":0},{""station"":""EOL"",""ok"":983,""nok"":7}]"
D10112025S2C1,10/11/2025,15:00:00,2025-10-11T15:00:00,10/11/2025,22:30:00,2025-10-11T22:30:00,"WG REA FORD CA029",1086,984,1085,"[{""station"":""620"",""ok"":1096,""nok"":0},{""station"":""730"",""ok"":1096,""nok"":0},{""station"":""731"",""ok"":1096,""nok"":0},{""station"":""750"",""ok"":1096,""nok"":0},{""station"":""810"",""ok"":1097,""nok"":0},{""station"":""915"",""ok"":1097,""nok"":0},{""station"":""940"",""ok"":1086,""nok"":9},{""station"":""960"",""ok"":1086,""nok"":1},{""station"":""CHW"",""ok"":1098,""nok"":31},{""station"":""CCC"",""ok"":1097,""nok"":0},{""station"":""MAT"",""ok"":1097,""nok"":0},{""station"":""EOL"",""ok"":1086,""nok"":0}]"
D10112025S3C1,10/11/2025,22:30:00,2025-10-11T22:30:00,10/12/2025,07:00:00,2025-10-12T07:00:00,"WG REA FORD CA029",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D10122025S1C1,10/12/2025,07:00:00,2025-10-12T07:00:00,10/12/2025,15:00:00,2025-10-12T15:00:00,"WG REA FORD CA029",985,0,985,"[{""station"":""620"",""ok"":1017,""nok"":0},{""station"":""730"",""ok"":1024,""nok"":0},{""station"":""731"",""ok"":1020,""nok"":4},{""station"":""750"",""ok"":1019,""nok"":0},{""station"":""810"",""ok"":1019,""nok"":0},{""station"":""915"",""ok"":1016,""nok"":1},{""station"":""940"",""ok"":999,""nok"":14},{""station"":""960"",""ok"":995,""nok"":0},{""station"":""CHW"",""ok"":1017,""nok"":29},{""station"":""CCC"",""ok"":1017,""nok"":1},{""station"":""MAT"",""ok"":1019,""nok"":1},{""station"":""EOL"",""ok"":985,""nok"":10}]"
D10122025S2C1,10/12/2025,15:00:00,2025-10-12T15:00:00,10/12/2025,22:30:00,2025-10-12T22:30:00,"WG REA FORD CA029",291,988,0,"[{""station"":""620"",""ok"":301,""nok"":0},{""station"":""730"",""ok"":302,""nok"":0},{""station"":""731"",""ok"":298,""nok"":4},{""station"":""750"",""ok"":298,""nok"":0},{""station"":""810"",""ok"":300,""nok"":1},{""station"":""915"",""ok"":299,""nok"":0},{""station"":""940"",""ok"":291,""nok"":5},{""station"":""960"",""ok"":293,""nok"":0},{""station"":""CHW"",""ok"":303,""nok"":9},{""station"":""CCC"",""ok"":303,""nok"":0},{""station"":""MAT"",""ok"":298,""nok"":0},{""station"":""EOL"",""ok"":291,""nok"":2}]"
D10122025S3C1,10/12/2025,22:30:00,2025-10-12T22:30:00,10/13/2025,07:00:00,2025-10-13T07:00:00,"WG REA FORD CA029",3,0,3,"[{""station"":""620"",""ok"":7,""nok"":0},{""station"":""730"",""ok"":7,""nok"":0},{""station"":""731"",""ok"":7,""nok"":0},{""station"":""750"",""ok"":7,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":3,""nok"":0},{""station"":""960"",""ok"":3,""nok"":0},{""station"":""CHW"",""ok"":4,""nok"":1},{""station"":""CCC"",""ok"":4,""nok"":0},{""station"":""MAT"",""ok"":7,""nok"":0},{""station"":""EOL"",""ok"":3,""nok"":0}]"
D10132025S1C1,10/13/2025,07:00:00,2025-10-13T07:00:00,10/13/2025,8:41:14 AM,2025-10-13T8:41:14 AM,"WG REA FORD CA029",30,3,0,"[{""station"":""620"",""ok"":29,""nok"":0},{""station"":""730"",""ok"":34,""nok"":0},{""station"":""731"",""ok"":35,""nok"":0},{""station"":""750"",""ok"":37,""nok"":0},{""station"":""810"",""ok"":41,""nok"":0},{""station"":""915"",""ok"":24,""nok"":0},{""station"":""940"",""ok"":25,""nok"":0},{""station"":""960"",""ok"":26,""nok"":0},{""station"":""CHW"",""ok"":31,""nok"":0},{""station"":""CCC"",""ok"":30,""nok"":0},{""station"":""MAT"",""ok"":36,""nok"":0},{""station"":""EOL"",""ok"":30,""nok"":1}]"
D10132025S1C2,10/13/2025,8:42:14 AM,2025-10-13T8:42:14 AM,10/13/2025,9:10:14 AM,2025-10-13T9:10:14 AM,"WG REA FORD CA029 REWORK NO BRANSON",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":7,""nok"":13},{""station"":""960"",""ok"":5,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D10132025S1C3,10/13/2025,9:11:14 AM,2025-10-13T9:11:14 AM,10/13/2025,15:00:00,2025-10-13T15:00:00,"WG REA FORD CA029",531,0,531,"[{""station"":""620"",""ok"":605,""nok"":0},{""station"":""730"",""ok"":608,""nok"":0},{""station"":""731"",""ok"":606,""nok"":2},{""station"":""750"",""ok"":603,""nok"":1},{""station"":""810"",""ok"":618,""nok"":0},{""station"":""915"",""ok"":621,""nok"":0},{""station"":""940"",""ok"":573,""nok"":43},{""station"":""960"",""ok"":571,""nok"":1},{""station"":""CHW"",""ok"":605,""nok"":21},{""station"":""CCC"",""ok"":604,""nok"":2},{""station"":""MAT"",""ok"":605,""nok"":0},{""station"":""EOL"",""ok"":531,""nok"":20}]"
D10132025S2C1,10/13/2025,15:00:00,2025-10-13T15:00:00,10/13/2025,8:31:15 PM,2025-10-13T8:31:15 PM,"WG REA FORD CA029",368,534,362,"[{""station"":""620"",""ok"":440,""nok"":1},{""station"":""730"",""ok"":440,""nok"":0},{""station"":""731"",""ok"":439,""nok"":0},{""station"":""750"",""ok"":439,""nok"":0},{""station"":""810"",""ok"":436,""nok"":0},{""station"":""915"",""ok"":422,""nok"":0},{""station"":""940"",""ok"":370,""nok"":43},{""station"":""960"",""ok"":376,""nok"":0},{""station"":""CHW"",""ok"":443,""nok"":7},{""station"":""CCC"",""ok"":442,""nok"":2},{""station"":""MAT"",""ok"":435,""nok"":0},{""station"":""EOL"",""ok"":368,""nok"":3}]"
D10132025S2C2,10/13/2025,8:32:15 PM,2025-10-13T8:32:15 PM,10/13/2025,22:30:00,2025-10-13T22:30:00,"WG REA FORD CA030",2,362,2,"[{""station"":""620"",""ok"":16,""nok"":0},{""station"":""730"",""ok"":16,""nok"":0},{""station"":""731"",""ok"":17,""nok"":0},{""station"":""750"",""ok"":15,""nok"":0},{""station"":""810"",""ok"":4,""nok"":0},{""station"":""915"",""ok"":16,""nok"":0},{""station"":""940"",""ok"":12,""nok"":2},{""station"":""960"",""ok"":8,""nok"":0},{""station"":""CHW"",""ok"":16,""nok"":1},{""station"":""CCC"",""ok"":16,""nok"":0},{""station"":""MAT"",""ok"":17,""nok"":0},{""station"":""EOL"",""ok"":2,""nok"":0}]"
D10132025S3C1,10/13/2025,22:30:00,2025-10-13T22:30:00,10/14/2025,07:00:00,2025-10-14T07:00:00,"WG REA FORD CA030",983,2,983,"[{""station"":""620"",""ok"":1006,""nok"":0},{""station"":""730"",""ok"":1016,""nok"":0},{""station"":""731"",""ok"":1007,""nok"":8},{""station"":""750"",""ok"":1007,""nok"":0},{""station"":""810"",""ok"":1005,""nok"":0},{""station"":""915"",""ok"":1012,""nok"":0},{""station"":""940"",""ok"":996,""nok"":13},{""station"":""960"",""ok"":994,""nok"":1},{""station"":""CHW"",""ok"":1006,""nok"":25},{""station"":""CCC"",""ok"":1006,""nok"":1},{""station"":""MAT"",""ok"":1007,""nok"":1},{""station"":""EOL"",""ok"":983,""nok"":7}]"
D10142025S1C1,10/14/2025,07:00:00,2025-10-14T07:00:00,10/14/2025,7:37:15 AM,2025-10-14T7:37:15 AM,"WG REA FORD CA030",46,3,0,"[{""station"":""620"",""ok"":16,""nok"":0},{""station"":""730"",""ok"":12,""nok"":0},{""station"":""731"",""ok"":13,""nok"":0},{""station"":""750"",""ok"":21,""nok"":0},{""station"":""810"",""ok"":34,""nok"":0},{""station"":""915"",""ok"":31,""nok"":0},{""station"":""940"",""ok"":37,""nok"":0},{""station"":""960"",""ok"":41,""nok"":0},{""station"":""CHW"",""ok"":10,""nok"":0},{""station"":""CCC"",""ok"":15,""nok"":1},{""station"":""MAT"",""ok"":20,""nok"":0},{""station"":""EOL"",""ok"":46,""nok"":1}]"
D10142025S1C2,10/14/2025,7:38:15 AM,2025-10-14T7:38:15 AM,10/14/2025,15:00:00,2025-10-14T15:00:00,"WG REA STELLANTIS CA027",9,0,9,"[{""station"":""620"",""ok"":43,""nok"":4},{""station"":""730"",""ok"":52,""nok"":0},{""station"":""731"",""ok"":52,""nok"":0},{""station"":""750"",""ok"":42,""nok"":0},{""station"":""810"",""ok"":42,""nok"":1},{""station"":""915"",""ok"":26,""nok"":0},{""station"":""940"",""ok"":16,""nok"":3},{""station"":""960"",""ok"":11,""nok"":0},{""station"":""CHW"",""ok"":56,""nok"":9},{""station"":""CCC"",""ok"":48,""nok"":1},{""station"":""MAT"",""ok"":43,""nok"":0},{""station"":""EOL"",""ok"":9,""nok"":0}]"
D10142025S2C1,10/14/2025,15:00:00,2025-10-14T15:00:00,10/14/2025,22:30:00,2025-10-14T22:30:00,"WG REA STELLANTIS CA027",622,9,631,"[{""station"":""620"",""ok"":685,""nok"":1},{""station"":""730"",""ok"":705,""nok"":0},{""station"":""731"",""ok"":688,""nok"":16},{""station"":""750"",""ok"":685,""nok"":1},{""station"":""810"",""ok"":681,""nok"":0},{""station"":""915"",""ok"":684,""nok"":0},{""station"":""940"",""ok"":648,""nok"":36},{""station"":""960"",""ok"":637,""nok"":2},{""station"":""CHW"",""ok"":691,""nok"":38},{""station"":""CCC"",""ok"":687,""nok"":4},{""station"":""MAT"",""ok"":685,""nok"":0},{""station"":""EOL"",""ok"":622,""nok"":4}]"
D10142025S3C1,10/14/2025,22:30:00,2025-10-14T22:30:00,10/15/2025,07:00:00,2025-10-15T07:00:00,"WG REA STELLANTIS CA027",599,631,601,"[{""station"":""620"",""ok"":677,""nok"":0},{""station"":""730"",""ok"":719,""nok"":0},{""station"":""731"",""ok"":681,""nok"":37},{""station"":""750"",""ok"":676,""nok"":0},{""station"":""810"",""ok"":666,""nok"":0},{""station"":""915"",""ok"":673,""nok"":2},{""station"":""940"",""ok"":622,""nok"":49},{""station"":""960"",""ok"":602,""nok"":8},{""station"":""CHW"",""ok"":680,""nok"":29},{""station"":""CCC"",""ok"":675,""nok"":4},{""station"":""MAT"",""ok"":681,""nok"":2},{""station"":""EOL"",""ok"":599,""nok"":4}]"
D10152025S1C1,10/15/2025,07:00:00,2025-10-15T07:00:00,10/15/2025,7:22:18 AM,2025-10-15T7:22:18 AM,"WG REA STELLANTIS CA027",26,601,26,"[{""station"":""620"",""ok"":12,""nok"":0},{""station"":""730"",""ok"":13,""nok"":0},{""station"":""731"",""ok"":13,""nok"":0},{""station"":""750"",""ok"":10,""nok"":0},{""station"":""810"",""ok"":13,""nok"":0},{""station"":""915"",""ok"":14,""nok"":0},{""station"":""940"",""ok"":17,""nok"":3},{""station"":""960"",""ok"":20,""nok"":0},{""station"":""CHW"",""ok"":16,""nok"":0},{""station"":""CCC"",""ok"":15,""nok"":1},{""station"":""MAT"",""ok"":12,""nok"":0},{""station"":""EOL"",""ok"":26,""nok"":0}]"
D10152025S1C2,10/15/2025,7:23:18 AM,2025-10-15T7:23:18 AM,10/15/2025,8:13:18 AM,2025-10-15T8:13:18 AM,"WG REA STELLANTIS CA027 REWORK NO BRANSON",31,0,31,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":35,""nok"":38},{""station"":""960"",""ok"":33,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":31,""nok"":1}]"
D10152025S1C3,10/15/2025,8:14:18 AM,2025-10-15T8:14:18 AM,10/15/2025,15:00:00,2025-10-15T15:00:00,"WG REA STELLANTIS CA027",892,0,892,"[{""station"":""620"",""ok"":966,""nok"":0},{""station"":""730"",""ok"":992,""nok"":0},{""station"":""731"",""ok"":970,""nok"":22},{""station"":""750"",""ok"":974,""nok"":0},{""station"":""810"",""ok"":981,""nok"":0},{""station"":""915"",""ok"":979,""nok"":0},{""station"":""940"",""ok"":930,""nok"":43},{""station"":""960"",""ok"":912,""nok"":7},{""station"":""CHW"",""ok"":965,""nok"":8},{""station"":""CCC"",""ok"":965,""nok"":0},{""station"":""MAT"",""ok"":968,""nok"":1},{""station"":""EOL"",""ok"":892,""nok"":14}]"
D10152025S2C1,10/15/2025,15:00:00,2025-10-15T15:00:00,10/15/2025,22:30:00,2025-10-15T22:30:00,"WG REA STELLANTIS CA027",1095,2,1097,"[{""station"":""620"",""ok"":1126,""nok"":0},{""station"":""730"",""ok"":1125,""nok"":0},{""station"":""731"",""ok"":1125,""nok"":0},{""station"":""750"",""ok"":1124,""nok"":0},{""station"":""810"",""ok"":1124,""nok"":1},{""station"":""915"",""ok"":1127,""nok"":0},{""station"":""940"",""ok"":1117,""nok"":9},{""station"":""960"",""ok"":1110,""nok"":5},{""station"":""CHW"",""ok"":1126,""nok"":14},{""station"":""CCC"",""ok"":1126,""nok"":0},{""station"":""MAT"",""ok"":1124,""nok"":2},{""station"":""EOL"",""ok"":1095,""nok"":14}]"
D10152025S3C1,10/15/2025,22:30:00,2025-10-15T22:30:00,10/16/2025,07:00:00,2025-10-16T07:00:00,"WG REA STELLANTIS CA027",936,1099,935,"[{""station"":""620"",""ok"":1004,""nok"":0},{""station"":""730"",""ok"":1008,""nok"":0},{""station"":""731"",""ok"":1008,""nok"":0},{""station"":""750"",""ok"":1007,""nok"":0},{""station"":""810"",""ok"":1007,""nok"":0},{""station"":""915"",""ok"":996,""nok"":1},{""station"":""940"",""ok"":983,""nok"":9},{""station"":""960"",""ok"":959,""nok"":10},{""station"":""CHW"",""ok"":1005,""nok"":19},{""station"":""CCC"",""ok"":1002,""nok"":3},{""station"":""MAT"",""ok"":1008,""nok"":0},{""station"":""EOL"",""ok"":936,""nok"":19}]"
D10162025S1C1,10/16/2025,07:00:00,2025-10-16T07:00:00,10/16/2025,7:23:20 AM,2025-10-16T7:23:20 AM,"WG REA STELLANTIS CA027",43,938,39,"[{""station"":""620"",""ok"":31,""nok"":0},{""station"":""730"",""ok"":31,""nok"":0},{""station"":""731"",""ok"":32,""nok"":0},{""station"":""750"",""ok"":26,""nok"":0},{""station"":""810"",""ok"":17,""nok"":0},{""station"":""915"",""ok"":27,""nok"":0},{""station"":""940"",""ok"":33,""nok"":0},{""station"":""960"",""ok"":36,""nok"":0},{""station"":""CHW"",""ok"":34,""nok"":1},{""station"":""CCC"",""ok"":34,""nok"":0},{""station"":""MAT"",""ok"":32,""nok"":0},{""station"":""EOL"",""ok"":43,""nok"":0}]"
D10162025S1C2,10/16/2025,7:24:20 AM,2025-10-16T7:24:20 AM,10/16/2025,8:11:20 AM,2025-10-16T8:11:20 AM,"WG REA STELLANTIS CA027 REWORK NO BRANSON",26,0,26,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":28,""nok"":30},{""station"":""960"",""ok"":27,""nok"":1},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":26,""nok"":1}]"
D10162025S1C3,10/16/2025,8:12:20 AM,2025-10-16T8:12:20 AM,10/16/2025,1:02:21 PM,2025-10-16T1:02:21 PM,"WG REA STELLANTIS CA027",673,0,0,"[{""station"":""620"",""ok"":684,""nok"":0},{""station"":""730"",""ok"":686,""nok"":0},{""station"":""731"",""ok"":687,""nok"":0},{""station"":""750"",""ok"":686,""nok"":0},{""station"":""810"",""ok"":687,""nok"":0},{""station"":""915"",""ok"":695,""nok"":0},{""station"":""940"",""ok"":683,""nok"":3},{""station"":""960"",""ok"":678,""nok"":0},{""station"":""CHW"",""ok"":687,""nok"":11},{""station"":""CCC"",""ok"":684,""nok"":3},{""station"":""MAT"",""ok"":684,""nok"":2},{""station"":""EOL"",""ok"":673,""nok"":4}]"
D10162025S1C4,10/16/2025,1:03:21 PM,2025-10-16T1:03:21 PM,10/16/2025,1:58:21 PM,2025-10-16T1:58:21 PM,"WG REA STELLANTIS CA027 REWORK EOL",109,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":109,""nok"":5}]"
D10162025S1C5,10/16/2025,1:59:21 PM,2025-10-16T1:59:21 PM,10/16/2025,15:00:00,2025-10-16T15:00:00,"WG REA STELLANTIS CA028",0,0,0,"[{""station"":""620"",""ok"":12,""nok"":0},{""station"":""730"",""ok"":15,""nok"":0},{""station"":""731"",""ok"":14,""nok"":0},{""station"":""750"",""ok"":18,""nok"":0},{""station"":""810"",""ok"":21,""nok"":0},{""station"":""915"",""ok"":9,""nok"":0},{""station"":""940"",""ok"":1,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":9,""nok"":1},{""station"":""CCC"",""ok"":9,""nok"":0},{""station"":""MAT"",""ok"":15,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D10162025S2C1,10/16/2025,15:00:00,2025-10-16T15:00:00,10/16/2025,22:30:00,2025-10-16T22:30:00,"WG REA STELLANTIS CA028",244,0,244,"[{""station"":""620"",""ok"":299,""nok"":0},{""station"":""730"",""ok"":298,""nok"":0},{""station"":""731"",""ok"":299,""nok"":0},{""station"":""750"",""ok"":299,""nok"":0},{""station"":""810"",""ok"":305,""nok"":0},{""station"":""915"",""ok"":300,""nok"":0},{""station"":""940"",""ok"":298,""nok"":0},{""station"":""960"",""ok"":291,""nok"":0},{""station"":""CHW"",""ok"":302,""nok"":5},{""station"":""CCC"",""ok"":299,""nok"":3},{""station"":""MAT"",""ok"":298,""nok"":0},{""station"":""EOL"",""ok"":244,""nok"":31}]"
D10162025S3C1,10/16/2025,22:30:00,2025-10-16T22:30:00,10/17/2025,07:00:00,2025-10-17T07:00:00,"WG REA STELLANTIS CA028",651,246,648,"[{""station"":""620"",""ok"":701,""nok"":0},{""station"":""730"",""ok"":703,""nok"":0},{""station"":""731"",""ok"":701,""nok"":0},{""station"":""750"",""ok"":701,""nok"":0},{""station"":""810"",""ok"":701,""nok"":0},{""station"":""915"",""ok"":702,""nok"":0},{""station"":""940"",""ok"":693,""nok"":7},{""station"":""960"",""ok"":687,""nok"":2},{""station"":""CHW"",""ok"":702,""nok"":20},{""station"":""CCC"",""ok"":701,""nok"":1},{""station"":""MAT"",""ok"":701,""nok"":0},{""station"":""EOL"",""ok"":651,""nok"":33}]"
D10172025S1C1,10/17/2025,07:00:00,2025-10-17T07:00:00,10/17/2025,15:00:00,2025-10-17T15:00:00,"WG REA STELLANTIS CA028",620,651,612,"[{""station"":""620"",""ok"":706,""nok"":0},{""station"":""730"",""ok"":706,""nok"":0},{""station"":""731"",""ok"":706,""nok"":0},{""station"":""750"",""ok"":706,""nok"":0},{""station"":""810"",""ok"":706,""nok"":0},{""station"":""915"",""ok"":711,""nok"":0},{""station"":""940"",""ok"":701,""nok"":5},{""station"":""960"",""ok"":696,""nok"":1},{""station"":""CHW"",""ok"":707,""nok"":19},{""station"":""CCC"",""ok"":706,""nok"":1},{""station"":""MAT"",""ok"":706,""nok"":0},{""station"":""EOL"",""ok"":620,""nok"":65}]"
D10172025S2C1,10/17/2025,15:00:00,2025-10-17T15:00:00,10/17/2025,22:30:00,2025-10-17T22:30:00,"WG REA STELLANTIS CA028",778,614,771,"[{""station"":""620"",""ok"":833,""nok"":0},{""station"":""730"",""ok"":833,""nok"":0},{""station"":""731"",""ok"":834,""nok"":0},{""station"":""750"",""ok"":832,""nok"":0},{""station"":""810"",""ok"":831,""nok"":0},{""station"":""915"",""ok"":846,""nok"":1},{""station"":""940"",""ok"":842,""nok"":7},{""station"":""960"",""ok"":842,""nok"":0},{""station"":""CHW"",""ok"":833,""nok"":25},{""station"":""CCC"",""ok"":831,""nok"":2},{""station"":""MAT"",""ok"":832,""nok"":1},{""station"":""EOL"",""ok"":778,""nok"":57}]"
D10172025S3C1,10/17/2025,22:30:00,2025-10-17T22:30:00,10/18/2025,07:00:00,2025-10-18T07:00:00,"WG REA STELLANTIS CA028",737,771,738,"[{""station"":""620"",""ok"":792,""nok"":0},{""station"":""730"",""ok"":797,""nok"":0},{""station"":""731"",""ok"":794,""nok"":2},{""station"":""750"",""ok"":793,""nok"":0},{""station"":""810"",""ok"":793,""nok"":2},{""station"":""915"",""ok"":780,""nok"":0},{""station"":""940"",""ok"":763,""nok"":11},{""station"":""960"",""ok"":757,""nok"":2},{""station"":""CHW"",""ok"":794,""nok"":20},{""station"":""CCC"",""ok"":791,""nok"":3},{""station"":""MAT"",""ok"":798,""nok"":0},{""station"":""EOL"",""ok"":737,""nok"":14}]"
D10182025S1C1,10/18/2025,07:00:00,2025-10-18T07:00:00,10/18/2025,7:48:24 AM,2025-10-18T7:48:24 AM,"WG REA STELLANTIS CA028",110,742,89,"[{""station"":""620"",""ok"":99,""nok"":0},{""station"":""730"",""ok"":97,""nok"":0},{""station"":""731"",""ok"":97,""nok"":0},{""station"":""750"",""ok"":92,""nok"":0},{""station"":""810"",""ok"":84,""nok"":0},{""station"":""915"",""ok"":95,""nok"":0},{""station"":""940"",""ok"":99,""nok"":2},{""station"":""960"",""ok"":103,""nok"":0},{""station"":""CHW"",""ok"":101,""nok"":6},{""station"":""CCC"",""ok"":101,""nok"":0},{""station"":""MAT"",""ok"":97,""nok"":0},{""station"":""EOL"",""ok"":110,""nok"":0}]"
D10182025S1C2,10/18/2025,7:49:24 AM,2025-10-18T7:49:24 AM,10/18/2025,8:13:24 AM,2025-10-18T8:13:24 AM,"WG REA STELLANTIS CA028 REWORK NO BRANSON",21,0,21,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":24,""nok"":8},{""station"":""960"",""ok"":22,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":21,""nok"":0}]"
D10182025S1C3,10/18/2025,8:14:24 AM,2025-10-18T8:14:24 AM,10/18/2025,15:00:00,2025-10-18T15:00:00,"WG REA STELLANTIS CA028",825,0,825,"[{""station"":""620"",""ok"":864,""nok"":0},{""station"":""730"",""ok"":866,""nok"":0},{""station"":""731"",""ok"":867,""nok"":0},{""station"":""750"",""ok"":872,""nok"":0},{""station"":""810"",""ok"":880,""nok"":0},{""station"":""915"",""ok"":869,""nok"":0},{""station"":""940"",""ok"":847,""nok"":16},{""station"":""960"",""ok"":843,""nok"":0},{""station"":""CHW"",""ok"":863,""nok"":16},{""station"":""CCC"",""ok"":862,""nok"":1},{""station"":""MAT"",""ok"":866,""nok"":0},{""station"":""EOL"",""ok"":825,""nok"":13}]"
